Unnamed: 0,age,family_income,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,stress_index,gpa,gender_Male,internet_access_Yes,part_time_job_Yes,scholarship_Yes,semester_Year 2,semester_Year 3,semester_Year 4,department_Business,department_CS,department_Engineering,department_Science,parental_education_High School,parental_education_Master,parental_education_PhD,parental_education_Unknown,gpa_trend,study_efficiency,low_income_high_travel,dropout
167,17.3,25000.0,3.58,78.3,2,36.9,6.5,0.17,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.009999999999999981,21.057584847950118,1,1
168,22.8,25908.0,2.7,88.8,1,37.3,5.7,0.59,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0.010000000000000009,4.576193623836885,1,0
169,17.9,25000.0,2.61,86.5,2,20.6,7.3,2.23,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.18000000000000016,1.1703983390209012,0,0
170,19.8,47748.0,4.07,75.1,3,22.0,7.7,0.95,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.43999999999999995,4.284165429837581,0,1
171,20.4,25000.0,5.84,86.9,0,56.3,4.9,3.53,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,0.4700000000000002,1.6543862481975973,1,0
172,22.7,25000.0,4.35,83.1,3,40.0,6.0,2.56,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.33999999999999986,1.6992121124526856,1,0
173,20.6,29127.0,5.56,83.9,1,18.4,5.6,2.61,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.6000000000000001,2.1302600373178646,0,0
174,21.5,45274.0,3.65,66.0,2,38.1,4.9,0.0,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,0.02,364999.99999999994,0,1
175,19.2,25000.0,1.37,73.7,1,43.0,7.2,0.31,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.27,4.419212283474727,1,1
176,18.0,56201.0,4.97,94.2,2,22.3,7.7,3.41,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.2400000000000002,1.457473731748587,0,0
177,18.9,39189.0,5.22,81.8,4,33.1,4.2,2.22,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.19999999999999973,2.351340759726307,0,0
178,22.4,25000.0,3.46,67.0,6,27.1,7.7,0.02,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.26999999999999996,172.9135432283858,0,1
179,19.9,25000.0,3.96,77.3,0,32.6,6.0,3.06,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,0.0,1.2941134179300067,1,0
180,21.4,37674.0,2.94,79.1,3,38.6,6.2,1.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1399999999999999,2.648624787164079,0,0
181,25.0,49335.0,3.26,62.0,0,13.9,5.4,0.67,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.31000000000000005,4.865599020910135,0,0
182,22.5,25302.0,3.68,67.7,1,9.6,8.0,1.76,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,0.32000000000000006,2.090897210811302,0,0
184,22.1,25000.0,3.42,91.1,0,43.1,4.7,3.66,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,-0.040000000000000036,0.9344236764380425,1,0
185,22.1,59703.0,4.53,77.7,2,5.0,4.6,1.25,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,0.18999999999999995,3.6239710082319343,0,0
186,20.7,25000.0,1.41,95.8,3,31.3,8.5,1.15,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,0.040000000000000036,1.2260762949887392,1,1
187,20.6,25000.0,4.55,93.6,3,27.1,6.3,2.43,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.25,1.8724202781058512,0,0
188,18.0,37249.0,6.96,70.5,1,56.4,4.9,1.92,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,-0.11999999999999988,3.6249811198900006,0,0
189,28.0,29734.0,4.54,81.5,3,5.0,5.8,2.01,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,0.8600000000000003,2.2586952303719885,0,0
190,23.8,25000.0,2.9,93.2,3,20.4,6.6,1.64,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.2300000000000002,1.7682819007201176,0,0
191,20.3,25000.0,4.24,95.4,0,21.0,4.1,2.49,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,-0.08000000000000007,1.7028044064080063,0,0
192,22.3,36787.0,5.51,79.5,2,30.2,5.4,3.49,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.38000000000000034,1.5787920378451636,0,0
193,17.0,42510.0,2.66,80.2,0,32.7,5.7,1.71,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.030000000000000027,1.5555464587926386,0,0
194,19.4,25000.0,4.01,76.8,1,37.0,4.1,1.66,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,-0.11999999999999988,2.4156480985054305,1,1
195,23.5,46121.0,4.48,71.7,3,29.0,3.9,1.64,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,-0.3899999999999999,2.7316906604228026,0,1
196,20.0,25173.0,4.73,92.5,2,41.3,5.4,2.76,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0.2400000000000002,1.7137619066597587,1,0
197,23.0,25000.0,0.5,91.0,3,25.3,6.8,1.23,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,-0.20999999999999996,0.4065007601564215,0,0
198,18.7,25000.0,5.87,83.0,1,38.3,4.4,3.29,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.08999999999999986,1.784189105808189,1,0
199,17.0,57293.0,3.45,84.1,3,27.1,8.2,1.37,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,1.15,2.5182297939431098,0,0
200,22.8,33509.0,4.26,65.6,3,33.9,3.5,1.78,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.21999999999999997,2.393244981769765,0,0
201,21.2,60720.0,2.05,91.9,2,28.1,9.0,0.32,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.07,6.406049810943407,0,0
202,23.3,25000.0,5.21,79.6,1,59.8,4.5,2.41,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.26000000000000023,2.1618167559470707,1,1
203,20.6,60688.0,3.28,100.0,2,18.8,5.9,0.48,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.10999999999999999,6.833190975188017,0,1
204,20.5,39911.0,7.84,85.3,2,24.1,9.1,3.16,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,-0.6500000000000004,2.4810048069468134,0,0
205,21.7,25000.0,4.91,67.1,1,29.6,8.3,0.5,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,-0.24,9.819803603927923,0,1
206,22.9,25000.0,5.2,85.2,1,40.8,2.7,3.17,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,-0.3500000000000001,1.6403733742164852,1,1
207,22.5,61842.0,3.54,83.8,1,23.8,5.9,0.47,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,0.08000000000000007,7.531754643518223,0,1
208,18.0,36596.0,1.51,98.2,0,31.6,4.9,0.68,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.25000000000000006,2.220555580064999,0,0
209,19.2,27026.0,3.23,82.0,0,39.4,3.9,2.83,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,-0.25,1.1413387231847236,1,0
210,23.0,27495.0,4.49,79.8,5,34.6,1.0,4.0,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,-0.43000000000000016,1.1224971937570158,1,0
211,22.7,44934.0,6.54,86.2,2,13.5,3.8,3.77,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,-0.06999999999999984,1.734743409168676,0,0
212,21.7,25000.0,3.87,90.8,5,34.9,8.0,1.13,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,0.040000000000000036,3.4247484535535087,1,0
213,22.0,25000.0,3.91,50.5,0,24.9,4.7,0.4,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.16000000000000003,9.774755631109223,0,1
214,23.1,37272.0,4.06,88.6,1,30.7,3.3,1.5,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.3799999999999999,2.7066486223425175,0,1
215,24.7,51245.0,3.63,87.9,0,35.0,4.8,1.98,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.020000000000000018,1.8333240741208376,0,0
216,23.3,52829.0,4.15,64.9,1,33.8,3.8,3.41,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,-0.08000000000000007,1.2170052287236695,0,1
217,20.8,31806.0,1.66,78.8,2,46.0,3.3,2.33,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.41000000000000014,0.7124432942347886,0,0
218,19.2,25000.0,5.08,78.6,0,38.9,6.6,2.29,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0.1499999999999999,2.218330924319108,1,0
219,21.0,37809.0,5.0,89.4,5,24.8,6.0,1.88,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0.30000000000000027,2.6595603214876515,0,0
220,22.2,36706.0,3.34,87.7,2,17.0,6.0,2.99,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.18000000000000016,1.117053120223678,0,0
221,17.3,25000.0,4.27,83.2,0,47.4,5.8,3.1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-0.3799999999999999,1.3774149115648011,1,1
222,21.8,44125.0,4.29,73.5,0,42.9,6.7,0.97,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,-0.08999999999999997,4.422634818197751,0,1
223,20.9,25000.0,3.21,88.2,1,46.9,3.1,2.65,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.52,1.2113161837125144,1,0
224,20.3,36431.0,4.7,80.8,5,22.6,7.3,3.1,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,0.3799999999999999,1.5161241415350273,0,0
225,22.0,25000.0,3.26,83.9,1,8.9,3.6,1.16,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,-0.2599999999999999,2.8103206006844768,0,0
226,20.0,41961.0,1.7,75.6,2,23.9,4.5,1.83,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,0.2799999999999998,0.9289566723679105,0,0
227,23.9,27181.0,5.32,100.0,1,30.6,6.1,2.84,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,-0.73,1.8732328407294343,1,1
228,20.4,29965.0,3.06,81.6,1,42.4,7.0,0.95,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,-0.010000000000000009,3.2210187261186727,0,1
229,24.2,27260.0,2.87,77.4,2,15.8,3.8,1.04,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.25,2.7595888501072103,0,0
230,21.0,30733.0,5.88,79.7,2,32.7,5.3,1.45,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,-0.020000000000000018,4.055144447279674,0,0
231,19.3,32504.0,2.69,92.2,1,33.5,6.4,1.41,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.1299999999999999,1.907787888029163,0,0
232,20.6,33430.0,2.82,73.2,4,26.1,6.1,4.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0.7049982375044063,0,0
233,20.2,25000.0,3.19,81.4,2,33.2,4.5,1.97,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,-0.44999999999999996,1.619281120400404,1,0
234,23.7,25000.0,3.0,98.3,2,17.4,4.7,2.43,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.050000000000000266,1.2345628207291326,0,0
235,19.7,25000.0,6.27,89.2,0,29.1,8.0,1.2,True,True,True,False,False,True,False,True,False,False,False,False,True,False,False,-0.26,5.224956458696177,0,1
236,19.4,25682.0,3.51,69.7,2,22.9,7.9,1.58,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.15000000000000013,2.221504927184005,0,0
237,20.3,28846.0,5.26,89.5,1,26.3,5.0,1.93,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.09999999999999987,2.7253744799249744,0,0
238,19.7,44037.0,6.03,75.1,2,22.5,6.1,1.56,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.33999999999999986,3.8653598374369396,0,0
239,20.0,26652.0,4.33,74.3,2,35.3,5.6,0.63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.32999999999999996,6.872906779257472,1,1
240,23.0,25000.0,2.93,86.7,1,49.4,7.6,2.13,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.3600000000000003,1.3755803963361675,1,0
242,18.9,39863.0,4.37,85.7,4,29.3,4.8,0.39,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,0.06,11.204840901515345,0,0
243,24.2,45362.0,4.28,83.5,0,56.1,5.0,2.95,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.1900000000000004,1.4508425395168152,0,0
244,24.7,45622.0,5.4,74.0,2,15.6,4.7,1.87,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0.11999999999999988,2.8876850925930877,0,0
245,21.9,28284.0,5.2,91.1,4,34.1,6.8,3.15,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,-0.73,1.6507884101955232,0,0
246,23.9,25000.0,5.04,81.8,0,30.4,7.0,1.81,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,0.1499999999999999,2.784515002679543,1,0
248,18.3,30221.0,4.94,76.3,0,20.6,5.2,1.92,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.08999999999999986,2.5729032661288223,0,0
249,22.9,25000.0,4.3,81.7,1,20.2,4.2,4.0,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.06999999999999984,1.0749973125067187,0,0
251,22.5,51957.0,3.49,88.4,2,44.1,7.0,1.68,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.26,2.0773685870917435,0,1
252,21.3,25000.0,3.98,74.1,1,31.7,1.0,2.35,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,0.0,1.6936098144263214,1,0
253,21.7,25156.0,4.17,76.0,3,19.1,7.5,2.65,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.3999999999999999,1.5735789676265373,0,0
254,20.0,37107.0,1.41,86.1,2,26.8,5.9,2.25,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,0.2799999999999998,0.62666388149386,0,1
255,23.2,25000.0,4.55,98.5,3,44.0,5.6,2.97,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.11999999999999966,1.531981373800088,1,0
256,19.7,25000.0,2.53,88.1,2,20.3,5.6,2.81,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,-0.6499999999999999,0.9003526677841003,0,1
257,19.5,36686.0,3.78,71.9,1,48.2,5.8,1.08,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.41000000000000003,3.499967592892658,0,0
258,19.4,35305.0,4.48,78.1,2,40.0,6.3,3.2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.3600000000000003,1.3999956250136718,0,0
259,18.6,26646.0,5.44,80.2,2,14.4,5.4,1.69,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,0.48,3.2189158644031695,0,0
260,22.9,30560.0,6.06,93.6,1,15.5,3.8,3.29,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.06999999999999984,1.8419396901529173,0,0
261,20.7,67817.0,2.76,82.3,1,10.4,2.5,4.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.6899982750043125,0,0
262,20.3,41052.0,7.06,74.3,3,35.8,7.5,1.67,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.3599999999999999,4.227519595691043,0,0
263,22.7,30988.0,3.35,82.9,2,24.2,4.8,2.23,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.040000000000000036,1.5022354159846818,0,0
264,19.3,29633.0,3.26,80.6,4,47.9,9.4,0.88,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.13,3.704503357916387,0,0
266,22.4,46852.0,2.53,85.9,5,33.3,5.7,1.87,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,-0.1200000000000001,1.3529339415297241,0,1
267,23.9,34585.0,2.97,80.0,4,38.5,6.1,3.58,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.16999999999999993,0.8296066212105553,0,0
268,22.1,25000.0,4.45,94.8,2,47.5,9.6,2.44,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0.26000000000000023,1.823763017364683,1,0
269,20.7,25000.0,3.32,98.0,0,23.6,8.6,2.48,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,-0.14000000000000012,1.338704279418228,0,0
270,23.4,66791.0,3.63,82.9,1,25.6,5.5,0.49,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.030000000000000027,7.408012081386094,0,0
271,24.5,25000.0,4.18,94.0,1,43.7,8.3,2.19,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,-0.020000000000000018,1.9086670837119464,1,0
272,20.9,40439.0,4.71,85.5,0,22.2,7.1,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.6699999999999999,2.3549882250588747,0,0
274,21.4,25000.0,4.8,85.2,2,38.7,8.1,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,479999.99999999994,1,1
275,20.6,25000.0,3.33,93.0,2,18.4,3.8,3.7,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,0.2999999999999998,0.8999975675741416,0,0
